customer_id,industry,signup_date,subscription_tier,mrr,churn_status,churn_date
CUST-00472,Finance,2025-02-24,Pro,49,Active,
CUST-00473,Finance,2025-07-13,Basic,19,Active,
CUST-00474,Tech,2025-08-13,Basic,19,Active,
CUST-00475,Finance,2025-01-10,Pro,49,Active,
CUST-00476,Education,2024-02-04,Pro,49,Active,
CUST-00477,Finance,2024-02-08,Pro,49,Active,
CUST-00478,Healthcare,2025-08-04,Basic,19,Churned,2025-11-02
CUST-00479,Retail,2025-05-09,Basic,19,Churned,2025-06-16
CUST-00480,Retail,2025-12-22,Basic,19,Active,
CUST-00481,Tech,2025-01-12,Basic,19,Active,
CUST-00482,Tech,2024-04-25,Enterprise,199,Churned,2024-07-16
CUST-00483,Tech,2025-08-17,Basic,19,Active,
CUST-00484,Retail,2025-05-08,Basic,19,Active,
CUST-00485,Retail,2025-12-08,Pro,49,Active,
CUST-00486,Education,2024-03-22,Pro,49,Active,
CUST-00487,Finance,2024-05-25,Pro,49,Active,
CUST-00488,Healthcare,2026-01-17,Pro,49,Active,
CUST-00489,Finance,2026-01-18,Enterprise,199,Active,
CUST-00490,Healthcare,2025-06-23,Pro,49,Active,
CUST-00491,Tech,2026-02-07,Basic,19,Active,
CUST-00492,Tech,2026-03-08,Basic,19,Churned,2026-03-31
CUST-00493,Finance,2024-10-13,Basic,19,Churned,2025-01-21
CUST-00494,Tech,2025-04-21,Basic,19,Active,
CUST-00495,Tech,2025-06-13,Pro,49,Active,
CUST-00496,Healthcare,2024-03-21,Basic,19,Churned,2024-04-29
CUST-00497,Finance,2025-06-19,Basic,19,Active,
CUST-00498,Tech,2025-09-16,Pro,49,Active,
CUST-00499,Finance,2024-03-31,Basic,19,Active,
CUST-00500,Tech,2024-09-08,Basic,19,Active,
CUST-00501,Healthcare,2025-04-28,Pro,49,Active,
CUST-00502,Tech,2025-10-07,Basic,19,Active,
CUST-00503,Tech,2026-01-29,Basic,19,Churned,2026-03-31
CUST-00504,Finance,2025-11-10,Basic,19,Active,
CUST-00505,Tech,2025-11-15,Basic,19,Active,
CUST-00506,Healthcare,2024-03-20,Basic,19,Active,
CUST-00507,Tech,2025-12-01,Pro,49,Active,
CUST-00508,Finance,2025-10-10,Enterprise,199,Active,
CUST-00509,Tech,2025-07-06,Pro,49,Active,
CUST-00510,Tech,2025-08-16,Basic,19,Active,
CUST-00511,Tech,2024-11-15,Basic,19,Active,
CUST-00512,Tech,2025-09-19,Basic,19,Active,
CUST-00513,Retail,2024-02-24,Basic,19,Active,
CUST-00514,Tech,2024-12-17,Basic,19,Active,
CUST-00515,Retail,2025-07-01,Enterprise,199,Active,
CUST-00516,Retail,2026-03-08,Pro,49,Active,
CUST-00517,Tech,2024-01-12,Basic,19,Active,
CUST-00518,Tech,2025-04-25,Pro,49,Active,
CUST-00519,Tech,2025-04-09,Pro,49,Active,
CUST-00520,Finance,2025-06-08,Pro,49,Active,
CUST-00521,Education,2025-04-25,Pro,49,Active,
CUST-00522,Tech,2025-08-10,Enterprise,199,Active,
CUST-00523,Healthcare,2026-01-21,Pro,49,Active,
CUST-00524,Retail,2024-12-05,Pro,49,Active,
CUST-00525,Healthcare,2025-03-07,Pro,49,Active,
CUST-00526,Retail,2024-12-27,Basic,19,Active,
CUST-00527,Education,2024-10-28,Pro,49,Churned,2025-03-14
CUST-00528,Tech,2024-10-23,Enterprise,199,Active,
CUST-00529,Tech,2024-06-20,Basic,19,Churned,2024-08-19
CUST-00530,Tech,2024-02-06,Basic,19,Active,
CUST-00531,Tech,2025-12-12,Basic,19,Churned,2026-02-22
CUST-00532,Healthcare,2025-09-03,Basic,19,Active,
CUST-00533,Finance,2026-02-06,Basic,19,Active,
CUST-00534,Tech,2024-11-07,Basic,19,Active,
CUST-00535,Healthcare,2026-01-14,Basic,19,Active,
CUST-00536,Retail,2025-07-31,Enterprise,199,Active,
CUST-00537,Tech,2024-09-23,Basic,19,Active,
CUST-00538,Healthcare,2024-03-03,Pro,49,Churned,2024-04-03
CUST-00539,Healthcare,2025-10-06,Pro,49,Churned,2026-02-25
CUST-00540,Tech,2025-04-29,Pro,49,Active,
CUST-00541,Retail,2025-08-15,Basic,19,Active,
CUST-00542,Education,2024-06-22,Basic,19,Churned,2024-09-13
CUST-00543,Tech,2025-08-09,Pro,49,Churned,2025-11-19
CUST-00544,Tech,2024-02-22,Basic,19,Active,
CUST-00545,Tech,2025-11-03,Enterprise,199,Active,
CUST-00546,Healthcare,2024-10-25,Pro,49,Churned,2025-01-15
CUST-00547,Education,2026-01-25,Pro,49,Active,
CUST-00548,Tech,2025-10-01,Basic,19,Churned,2025-11-06
CUST-00549,Healthcare,2024-01-28,Basic,19,Active,
CUST-00550,Tech,2024-10-20,Pro,49,Active,
CUST-00551,Healthcare,2025-05-11,Pro,49,Churned,2025-09-28
CUST-00552,Healthcare,2024-03-25,Basic,19,Active,
CUST-00553,Tech,2024-05-09,Basic,19,Active,
CUST-00554,Retail,2025-06-01,Basic,19,Active,
CUST-00555,Retail,2024-03-19,Basic,19,Active,
CUST-00556,Healthcare,2024-10-11,Basic,19,Active,
CUST-00557,Tech,2024-09-15,Pro,49,Active,
CUST-00558,Education,2024-05-15,Pro,49,Active,
CUST-00559,Retail,2025-09-22,Pro,49,Active,
CUST-00560,Tech,2024-10-14,Basic,19,Active,
CUST-00561,Finance,2024-10-08,Basic,19,Active,
CUST-00562,Tech,2024-09-20,Basic,19,Churned,2024-11-06
CUST-00563,Finance,2024-01-15,Pro,49,Churned,2024-04-21
CUST-00564,Tech,2026-01-29,Basic,19,Active,
CUST-00565,Retail,2024-04-24,Basic,19,Active,
CUST-00566,Retail,2025-09-10,Pro,49,Active,
CUST-00567,Tech,2024-06-27,Pro,49,Active,
CUST-00568,Education,2025-08-28,Basic,19,Active,
CUST-00569,Healthcare,2026-01-26,Basic,19,Active,
CUST-00570,Retail,2024-06-03,Basic,19,Active,
CUST-00571,Healthcare,2025-11-05,Basic,19,Active,
CUST-00572,Finance,2025-04-02,Enterprise,199,Active,
CUST-00573,Healthcare,2025-01-13,Basic,19,Active,
CUST-00574,Education,2024-06-28,Pro,49,Active,
CUST-00575,Tech,2024-09-24,Basic,19,Active,
CUST-00576,Retail,2025-12-18,Basic,19,Active,
CUST-00577,Finance,2024-08-29,Basic,19,Active,
CUST-00578,Finance,2025-05-11,Basic,19,Active,
CUST-00579,Finance,2024-07-04,Pro,49,Churned,2024-12-19
CUST-00580,Healthcare,2025-06-24,Enterprise,199,Active,
CUST-00581,Tech,2024-02-03,Pro,49,Active,
CUST-00582,Retail,2024-12-17,Pro,49,Active,
CUST-00583,Retail,2024-03-27,Pro,49,Active,
CUST-00584,Tech,2024-05-28,Basic,19,Active,
CUST-00585,Retail,2025-09-01,Pro,49,Churned,2025-10-06
CUST-00586,Tech,2024-06-06,Basic,19,Churned,2024-09-16
CUST-00587,Finance,2025-05-22,Basic,19,Churned,2025-07-22
CUST-00588,Healthcare,2026-02-09,Pro,49,Active,
CUST-00589,Tech,2025-02-26,Basic,19,Churned,2025-08-13
CUST-00590,Tech,2026-02-27,Enterprise,199,Active,
CUST-00591,Retail,2025-01-27,Basic,19,Active,
CUST-00592,Tech,2024-08-31,Basic,19,Active,
CUST-00593,Tech,2025-11-07,Basic,19,Active,
CUST-00594,Retail,2025-03-26,Pro,49,Churned,2025-08-07
CUST-00595,Tech,2026-01-13,Basic,19,Active,
CUST-00596,Retail,2025-10-14,Enterprise,199,Active,
CUST-00597,Healthcare,2024-06-20,Pro,49,Active,
CUST-00598,Tech,2024-08-03,Basic,19,Active,
CUST-00599,Tech,2025-08-14,Pro,49,Churned,2025-10-26
CUST-00600,Education,2026-01-21,Enterprise,199,Active,
CUST-00601,Tech,2024-12-19,Basic,19,Active,
CUST-00602,Healthcare,2024-02-25,Pro,49,Active,
CUST-00603,Finance,2025-10-19,Basic,19,Active,
CUST-00604,Retail,2024-09-27,Basic,19,Active,
CUST-00605,Healthcare,2026-02-12,Basic,19,Active,
CUST-00606,Healthcare,2024-04-28,Basic,19,Active,
CUST-00607,Finance,2024-02-23,Pro,49,Active,
CUST-00608,Retail,2024-06-20,Basic,19,Active,
CUST-00609,Tech,2025-04-20,Basic,19,Active,
CUST-00610,Tech,2025-02-12,Basic,19,Active,
CUST-00611,Healthcare,2025-05-02,Basic,19,Active,
CUST-00612,Tech,2024-11-04,Enterprise,199,Churned,2025-01-03
CUST-00613,Finance,2025-05-02,Enterprise,199,Active,
CUST-00614,Finance,2026-02-03,Enterprise,199,Active,
CUST-00615,Finance,2026-02-09,Pro,49,Active,
CUST-00616,Finance,2025-06-29,Basic,19,Active,
CUST-00617,Healthcare,2024-08-27,Enterprise,199,Active,
CUST-00618,Tech,2025-01-23,Pro,49,Active,
CUST-00619,Healthcare,2025-11-30,Basic,19,Active,
CUST-00620,Tech,2025-12-23,Basic,19,Active,
CUST-00621,Tech,2025-02-03,Basic,19,Churned,2025-07-26
CUST-00622,Tech,2025-04-30,Basic,19,Active,
CUST-00623,Tech,2024-09-25,Pro,49,Churned,2025-02-05
CUST-00624,Tech,2024-05-28,Pro,49,Churned,2024-08-05
CUST-00625,Finance,2025-06-27,Pro,49,Active,
CUST-00626,Retail,2025-03-21,Basic,19,Active,
CUST-00627,Tech,2024-01-13,Pro,49,Active,
CUST-00628,Tech,2024-10-22,Pro,49,Churned,2024-11-21
CUST-00629,Finance,2025-04-04,Enterprise,199,Active,
CUST-00630,Healthcare,2025-01-26,Basic,19,Churned,2025-03-10
CUST-00631,Education,2025-11-25,Pro,49,Active,
CUST-00632,Finance,2024-11-19,Pro,49,Active,
CUST-00633,Tech,2025-06-26,Basic,19,Active,
CUST-00634,Tech,2025-11-30,Pro,49,Active,
CUST-00635,Tech,2024-02-12,Enterprise,199,Active,
CUST-00636,Tech,2024-04-09,Pro,49,Active,
CUST-00637,Tech,2025-06-28,Pro,49,Active,
CUST-00638,Tech,2025-10-14,Enterprise,199,Active,
CUST-00639,Finance,2024-12-28,Basic,19,Active,
CUST-00640,Tech,2025-03-18,Basic,19,Active,
CUST-00641,Education,2025-09-17,Basic,19,Active,
CUST-00642,Finance,2025-10-29,Basic,19,Active,
CUST-00643,Healthcare,2024-10-06,Basic,19,Active,
CUST-00644,Tech,2024-12-09,Pro,49,Active,
CUST-00645,Retail,2024-10-03,Basic,19,Active,
CUST-00646,Finance,2024-09-30,Enterprise,199,Active,
CUST-00647,Retail,2024-04-10,Pro,49,Churned,2024-05-17
CUST-00648,Finance,2024-09-18,Enterprise,199,Active,
CUST-00649,Finance,2025-11-01,Basic,19,Churned,2025-12-16
CUST-00650,Finance,2025-08-21,Basic,19,Active,
CUST-00651,Tech,2025-02-04,Basic,19,Active,
CUST-00652,Tech,2025-04-17,Pro,49,Active,
CUST-00653,Education,2026-03-02,Pro,49,Active,
CUST-00654,Finance,2025-11-22,Basic,19,Churned,2026-03-31
CUST-00655,Retail,2026-02-06,Pro,49,Churned,2026-03-31
CUST-00656,Finance,2024-09-04,Pro,49,Active,
CUST-00657,Tech,2026-01-21,Pro,49,Active,
CUST-00658,Healthcare,2025-11-19,Pro,49,Churned,2026-01-11
CUST-00659,Tech,2025-08-25,Pro,49,Active,
CUST-00660,Tech,2026-02-27,Pro,49,Active,
CUST-00661,Finance,2024-07-18,Enterprise,199,Active,
CUST-00662,Tech,2025-06-16,Pro,49,Active,
CUST-00663,Education,2024-12-11,Pro,49,Active,
CUST-00664,Tech,2025-11-24,Basic,19,Active,
CUST-00665,Retail,2025-12-07,Pro,49,Active,
CUST-00666,Healthcare,2024-07-03,Basic,19,Active,
CUST-00667,Retail,2024-11-16,Basic,19,Active,
CUST-00668,Tech,2025-07-14,Pro,49,Churned,2026-01-09
CUST-00669,Finance,2024-01-11,Basic,19,Active,
CUST-00670,Finance,2025-11-19,Basic,19,Active,
CUST-00671,Finance,2024-01-09,Pro,49,Churned,2024-04-01
CUST-00672,Retail,2024-03-10,Basic,19,Active,
CUST-00673,Education,2024-01-13,Pro,49,Churned,2024-07-11
CUST-00674,Tech,2025-02-25,Basic,19,Active,
CUST-00675,Healthcare,2024-04-10,Basic,19,Active,
CUST-00676,Healthcare,2025-06-21,Basic,19,Active,
CUST-00677,Healthcare,2024-04-16,Basic,19,Active,
CUST-00678,Education,2025-12-02,Pro,49,Active,
CUST-00679,Tech,2025-04-01,Pro,49,Active,
CUST-00680,Tech,2024-12-25,Basic,19,Active,
CUST-00681,Healthcare,2024-08-12,Basic,19,Active,
CUST-00682,Tech,2026-01-12,Enterprise,199,Active,
CUST-00683,Tech,2024-10-17,Basic,19,Active,
CUST-00684,Tech,2024-09-14,Basic,19,Active,
CUST-00685,Tech,2024-07-16,Enterprise,199,Active,
CUST-00686,Finance,2024-02-04,Basic,19,Active,
CUST-00687,Finance,2024-01-25,Basic,19,Active,
CUST-00688,Tech,2025-09-26,Basic,19,Active,
CUST-00689,Tech,2024-04-04,Basic,19,Active,
CUST-00690,Healthcare,2024-02-28,Enterprise,199,Active,
CUST-00691,Healthcare,2025-08-31,Basic,19,Churned,2025-11-09
CUST-00692,Finance,2025-11-03,Basic,19,Active,
CUST-00693,Healthcare,2024-08-10,Enterprise,199,Active,
CUST-00694,Education,2025-09-05,Pro,49,Active,
CUST-00695,Retail,2025-10-15,Enterprise,199,Active,
CUST-00696,Healthcare,2024-05-04,Pro,49,Active,
CUST-00697,Healthcare,2025-12-26,Pro,49,Active,
CUST-00698,Education,2024-05-02,Pro,49,Churned,2024-10-07
CUST-00699,Finance,2024-03-29,Pro,49,Active,
CUST-00700,Finance,2025-09-11,Basic,19,Active,
CUST-00701,Healthcare,2024-05-13,Basic,19,Active,
CUST-00702,Education,2025-01-19,Basic,19,Active,
CUST-00703,Retail,2025-11-03,Pro,49,Active,
CUST-00704,Tech,2026-02-21,Basic,19,Active,
CUST-00705,Tech,2025-10-25,Basic,19,Active,
CUST-00706,Tech,2025-08-02,Basic,19,Active,
CUST-00707,Healthcare,2024-07-08,Pro,49,Churned,2024-11-17
CUST-00708,Finance,2024-04-23,Pro,49,Active,
CUST-00709,Tech,2025-12-13,Basic,19,Active,
CUST-00710,Tech,2024-07-07,Pro,49,Churned,2024-09-20
CUST-00711,Healthcare,2024-09-16,Pro,49,Active,
CUST-00712,Healthcare,2024-10-28,Basic,19,Active,
CUST-00713,Education,2025-04-23,Pro,49,Churned,2025-09-18
CUST-00714,Finance,2025-11-07,Basic,19,Active,
CUST-00715,Finance,2024-03-18,Enterprise,199,Active,
CUST-00716,Tech,2025-10-16,Pro,49,Active,
CUST-00717,Tech,2025-04-09,Basic,19,Churned,2025-07-31
CUST-00718,Finance,2024-10-10,Pro,49,Active,
CUST-00719,Tech,2026-02-26,Pro,49,Churned,2026-03-31
CUST-00720,Tech,2025-03-13,Pro,49,Active,
CUST-00721,Tech,2025-12-09,Basic,19,Active,
CUST-00722,Education,2025-11-14,Enterprise,199,Active,
CUST-00723,Retail,2026-02-27,Basic,19,Active,
CUST-00724,Finance,2026-02-27,Enterprise,199,Active,
CUST-00725,Education,2024-11-27,Pro,49,Active,
CUST-00726,Education,2024-09-20,Pro,49,Active,
CUST-00727,Healthcare,2024-06-14,Basic,19,Active,
CUST-00728,Tech,2026-03-10,Enterprise,199,Active,
CUST-00729,Tech,2024-03-16,Basic,19,Active,
CUST-00730,Retail,2024-10-10,Pro,49,Active,
CUST-00731,Finance,2026-03-06,Enterprise,199,Churned,2026-03-31
CUST-00732,Healthcare,2024-03-04,Pro,49,Churned,2024-06-23
CUST-00733,Education,2025-01-26,Basic,19,Active,
CUST-00734,Tech,2025-02-01,Pro,49,Active,
CUST-00735,Finance,2024-12-06,Pro,49,Active,
CUST-00736,Healthcare,2024-03-02,Pro,49,Active,
CUST-00737,Finance,2024-09-21,Basic,19,Active,
CUST-00738,Tech,2024-09-28,Pro,49,Churned,2025-03-23
CUST-00739,Tech,2024-07-01,Pro,49,Churned,2024-12-13
CUST-00740,Tech,2025-03-27,Basic,19,Active,
CUST-00741,Healthcare,2024-03-12,Basic,19,Active,
CUST-00742,Retail,2025-05-18,Pro,49,Active,
CUST-00743,Tech,2024-07-24,Basic,19,Active,
CUST-00744,Healthcare,2025-09-16,Basic,19,Active,
CUST-00745,Tech,2025-02-06,Enterprise,199,Active,
CUST-00746,Education,2024-07-01,Basic,19,Active,
CUST-00747,Retail,2025-10-22,Basic,19,Active,
CUST-00748,Finance,2025-05-18,Basic,19,Active,
CUST-00749,Finance,2024-04-21,Basic,19,Active,
CUST-00750,Tech,2024-05-27,Pro,49,Active,
CUST-00751,Tech,2025-07-07,Pro,49,Active,
CUST-00752,Education,2026-02-26,Basic,19,Active,
CUST-00753,Finance,2025-03-17,Basic,19,Active,
CUST-00754,Finance,2024-08-11,Basic,19,Active,
CUST-00755,Education,2025-09-20,Basic,19,Active,
CUST-00756,Healthcare,2025-10-20,Basic,19,Active,
CUST-00757,Finance,2024-04-18,Basic,19,Active,
CUST-00758,Finance,2025-03-28,Pro,49,Active,
CUST-00759,Tech,2026-01-02,Basic,19,Active,
CUST-00760,Tech,2024-09-22,Enterprise,199,Active,
CUST-00761,Retail,2024-04-15,Pro,49,Active,
CUST-00762,Healthcare,2024-02-05,Basic,19,Active,
CUST-00763,Retail,2024-03-15,Enterprise,199,Active,
CUST-00764,Tech,2024-03-13,Basic,19,Active,
CUST-00765,Finance,2025-08-08,Basic,19,Active,
CUST-00766,Education,2026-01-15,Pro,49,Active,
CUST-00767,Finance,2024-09-13,Pro,49,Churned,2024-10-30
CUST-00768,Healthcare,2026-03-06,Pro,49,Active,
CUST-00769,Tech,2025-04-01,Enterprise,199,Active,
CUST-00770,Education,2024-01-20,Enterprise,199,Active,
CUST-00771,Healthcare,2025-05-24,Pro,49,Active,
CUST-00772,Tech,2024-06-01,Basic,19,Active,
CUST-00773,Tech,2025-10-30,Pro,49,Active,
CUST-00774,Finance,2025-10-17,Basic,19,Active,
CUST-00775,Finance,2024-01-01,Pro,49,Churned,2024-04-26
CUST-00776,Tech,2024-02-08,Enterprise,199,Active,
CUST-00777,Education,2025-11-11,Basic,19,Active,
CUST-00778,Education,2025-02-03,Pro,49,Churned,2025-06-26
CUST-00779,Finance,2024-09-29,Pro,49,Active,
CUST-00780,Tech,2024-06-04,Pro,49,Churned,2024-10-06
CUST-00781,Retail,2025-12-17,Basic,19,Active,
CUST-00782,Finance,2024-12-03,Basic,19,Active,
CUST-00783,Healthcare,2025-02-04,Basic,19,Active,
CUST-00784,Finance,2025-08-11,Pro,49,Active,
CUST-00785,Tech,2024-01-04,Basic,19,Active,
CUST-00786,Retail,2025-06-11,Pro,49,Active,
CUST-00787,Education,2025-12-25,Pro,49,Active,
CUST-00788,Tech,2026-02-28,Enterprise,199,Active,
CUST-00789,Finance,2025-05-17,Enterprise,199,Active,
CUST-00790,Tech,2025-05-04,Enterprise,199,Active,
CUST-00791,Education,2025-03-22,Pro,49,Churned,2025-05-07
CUST-00792,Finance,2025-02-17,Basic,19,Active,
CUST-00793,Retail,2026-01-15,Pro,49,Active,
CUST-00794,Retail,2026-03-10,Basic,19,Active,
CUST-00795,Tech,2024-03-12,Pro,49,Active,
CUST-00796,Retail,2025-07-07,Basic,19,Active,
CUST-00797,Finance,2024-08-19,Enterprise,199,Active,
CUST-00798,Education,2024-01-04,Pro,49,Active,
CUST-00799,Finance,2025-01-28,Basic,19,Active,
CUST-00800,Retail,2025-12-06,Pro,49,Active,
CUST-00801,Tech,2026-03-09,Pro,49,Active,
CUST-00802,Tech,2025-05-08,Basic,19,Active,
CUST-00803,Finance,2024-05-04,Basic,19,Active,
CUST-00804,Education,2025-08-03,Basic,19,Active,
CUST-00805,Finance,2025-07-02,Pro,49,Active,
CUST-00806,Tech,2025-01-02,Basic,19,Active,
CUST-00807,Finance,2024-12-07,Basic,19,Active,
CUST-00808,Tech,2025-11-29,Basic,19,Active,
CUST-00809,Finance,2024-11-06,Basic,19,Active,
CUST-00810,Finance,2025-02-14,Pro,49,Churned,2025-06-28
CUST-00811,Finance,2024-02-26,Basic,19,Active,
CUST-00812,Tech,2025-10-09,Basic,19,Active,
CUST-00813,Tech,2025-10-24,Pro,49,Active,
CUST-00814,Healthcare,2024-04-02,Basic,19,Churned,2024-09-09
CUST-00815,Finance,2025-01-09,Basic,19,Active,
CUST-00816,Tech,2025-07-01,Pro,49,Active,
CUST-00817,Retail,2024-12-14,Pro,49,Active,
CUST-00818,Tech,2024-03-23,Pro,49,Active,
CUST-00819,Healthcare,2025-04-15,Pro,49,Active,
CUST-00820,Healthcare,2026-02-17,Basic,19,Active,
CUST-00821,Retail,2026-02-23,Basic,19,Active,
CUST-00822,Tech,2024-10-23,Pro,49,Active,
CUST-00823,Healthcare,2025-10-25,Pro,49,Churned,2026-01-30
CUST-00824,Retail,2024-07-26,Enterprise,199,Active,
CUST-00825,Education,2024-06-29,Basic,19,Active,
CUST-00826,Finance,2025-07-21,Basic,19,Churned,2025-12-01
CUST-00827,Tech,2024-02-10,Enterprise,199,Active,
CUST-00828,Finance,2025-01-28,Enterprise,199,Active,
CUST-00829,Finance,2025-11-07,Basic,19,Active,
CUST-00830,Retail,2024-07-14,Basic,19,Active,
CUST-00831,Retail,2024-11-02,Basic,19,Active,
CUST-00832,Finance,2025-12-13,Pro,49,Churned,2026-03-15
CUST-00833,Finance,2025-02-03,Basic,19,Active,
CUST-00834,Finance,2024-04-19,Enterprise,199,Active,
CUST-00835,Healthcare,2025-10-07,Enterprise,199,Active,
CUST-00836,Finance,2025-12-06,Pro,49,Active,
CUST-00837,Healthcare,2025-01-02,Basic,19,Active,
CUST-00838,Tech,2025-05-13,Basic,19,Active,
CUST-00839,Finance,2024-03-27,Enterprise,199,Active,
CUST-00840,Education,2025-10-09,Basic,19,Active,
CUST-00841,Tech,2025-03-24,Pro,49,Active,
CUST-00842,Healthcare,2026-01-22,Basic,19,Active,
CUST-00843,Healthcare,2024-07-13,Basic,19,Active,
CUST-00844,Retail,2024-05-23,Basic,19,Active,
CUST-00845,Retail,2024-02-06,Pro,49,Active,
CUST-00846,Retail,2024-07-16,Enterprise,199,Active,
CUST-00847,Tech,2024-01-26,Basic,19,Active,
CUST-00848,Tech,2026-01-07,Basic,19,Churned,2026-03-31
CUST-00849,Healthcare,2025-08-30,Enterprise,199,Active,
CUST-00850,Retail,2024-09-01,Pro,49,Active,
CUST-00851,Retail,2025-05-15,Enterprise,199,Active,
CUST-00852,Tech,2025-02-02,Pro,49,Active,
CUST-00853,Tech,2024-03-05,Enterprise,199,Active,
CUST-00854,Healthcare,2025-07-07,Basic,19,Active,
CUST-00855,Education,2025-10-20,Basic,19,Active,
CUST-00856,Education,2024-11-11,Pro,49,Active,
CUST-00857,Healthcare,2025-05-26,Basic,19,Active,
CUST-00858,Finance,2025-06-30,Basic,19,Active,
CUST-00859,Tech,2025-04-05,Basic,19,Active,
CUST-00860,Healthcare,2024-01-17,Pro,49,Active,
CUST-00861,Retail,2024-02-07,Pro,49,Active,
CUST-00862,Finance,2024-12-13,Basic,19,Churned,2025-01-22
CUST-00863,Healthcare,2024-02-27,Pro,49,Active,
CUST-00864,Education,2024-12-11,Enterprise,199,Active,
CUST-00865,Tech,2026-01-08,Basic,19,Active,
CUST-00866,Retail,2024-02-13,Basic,19,Active,
CUST-00867,Tech,2025-02-19,Enterprise,199,Active,
CUST-00868,Tech,2024-05-01,Basic,19,Active,
CUST-00869,Tech,2024-08-04,Basic,19,Active,
CUST-00870,Finance,2025-10-31,Basic,19,Active,
CUST-00871,Finance,2025-11-14,Pro,49,Active,
CUST-00872,Retail,2025-06-19,Basic,19,Active,
CUST-00873,Tech,2025-04-14,Basic,19,Active,
CUST-00874,Tech,2025-11-25,Pro,49,Active,
CUST-00875,Retail,2025-07-03,Enterprise,199,Active,
CUST-00876,Healthcare,2024-06-01,Basic,19,Active,
CUST-00877,Tech,2026-01-28,Basic,19,Active,
CUST-00878,Education,2025-08-16,Pro,49,Active,
CUST-00879,Tech,2024-08-26,Pro,49,Active,
CUST-00880,Finance,2024-03-14,Basic,19,Churned,2024-06-15
CUST-00881,Tech,2024-02-07,Pro,49,Churned,2024-07-06
CUST-00882,Tech,2026-01-23,Basic,19,Active,
CUST-00883,Tech,2024-05-24,Basic,19,Active,
CUST-00884,Retail,2025-05-15,Enterprise,199,Active,
CUST-00885,Education,2025-10-31,Enterprise,199,Churned,2026-01-21
CUST-00886,Healthcare,2024-01-20,Basic,19,Active,
CUST-00887,Tech,2025-04-27,Basic,19,Churned,2025-09-24
CUST-00888,Finance,2025-09-25,Pro,49,Churned,2026-01-29
CUST-00889,Tech,2024-02-16,Pro,49,Churned,2024-05-13
CUST-00890,Finance,2024-09-05,Basic,19,Active,
CUST-00891,Healthcare,2025-12-19,Basic,19,Active,
CUST-00892,Finance,2025-10-26,Pro,49,Active,
CUST-00893,Tech,2024-05-13,Enterprise,199,Active,
CUST-00894,Retail,2024-01-15,Pro,49,Active,
CUST-00895,Tech,2024-06-25,Pro,49,Churned,2024-12-03
CUST-00896,Tech,2025-10-09,Pro,49,Active,
CUST-00897,Finance,2024-02-21,Pro,49,Active,
CUST-00898,Tech,2024-11-10,Basic,19,Active,
CUST-00899,Finance,2024-04-09,Enterprise,199,Active,
CUST-00900,Finance,2025-04-12,Basic,19,Active,
CUST-00901,Education,2025-09-17,Pro,49,Active,
CUST-00902,Tech,2024-06-23,Basic,19,Active,
CUST-00903,Education,2025-08-28,Basic,19,Churned,2026-01-28
CUST-00904,Healthcare,2024-03-06,Enterprise,199,Active,
CUST-00905,Tech,2024-04-18,Enterprise,199,Active,
CUST-00906,Finance,2024-04-26,Basic,19,Active,
CUST-00907,Healthcare,2025-05-24,Basic,19,Active,
CUST-00908,Healthcare,2025-09-01,Enterprise,199,Active,
CUST-00909,Tech,2025-09-22,Basic,19,Active,
CUST-00910,Healthcare,2024-08-13,Pro,49,Churned,2024-12-14
CUST-00911,Finance,2024-03-05,Pro,49,Churned,2024-07-30
CUST-00912,Education,2024-07-26,Basic,19,Active,
CUST-00913,Tech,2025-03-12,Basic,19,Active,
CUST-00914,Retail,2024-12-11,Enterprise,199,Active,
CUST-00915,Healthcare,2026-01-25,Enterprise,199,Active,
CUST-00916,Tech,2025-11-25,Basic,19,Active,
CUST-00917,Healthcare,2025-02-15,Basic,19,Active,
CUST-00918,Healthcare,2024-11-28,Pro,49,Active,
CUST-00919,Healthcare,2024-05-03,Pro,49,Churned,2024-06-27
CUST-00920,Healthcare,2025-12-01,Basic,19,Active,
CUST-00921,Healthcare,2025-08-12,Pro,49,Active,
CUST-00922,Retail,2025-07-12,Basic,19,Active,
CUST-00923,Healthcare,2024-05-20,Pro,49,Active,
CUST-00924,Education,2024-11-25,Basic,19,Churned,2025-05-16
CUST-00925,Healthcare,2024-08-06,Basic,19,Churned,2024-12-19
CUST-00926,Tech,2026-02-21,Basic,19,Active,
CUST-00927,Finance,2024-02-16,Basic,19,Active,
CUST-00928,Finance,2025-08-30,Basic,19,Active,
CUST-00929,Healthcare,2024-06-26,Enterprise,199,Active,
