customer_id,days_active_last_30,support_tickets_last_30,storage_used_gb
CUST-03723,23,1,25.4
CUST-03724,12,1,23.2
CUST-03725,20,0,40.7
CUST-03726,12,1,58.7
CUST-03727,25,3,57.5
CUST-03728,20,1,66.0
CUST-03729,14,1,32.0
CUST-03730,14,1,15.3
CUST-03731,23,1,62.9
CUST-03732,9,1,37.6
CUST-03733,15,1,19.7
CUST-03734,6,2,52.2
CUST-03735,23,5,61.9
CUST-03736,15,0,48.2
CUST-03737,16,2,43.1
CUST-03738,21,1,47.6
CUST-03739,16,1,44.4
CUST-03740,14,0,29.8
CUST-03741,5,2,39.3
CUST-03742,19,1,57.8
CUST-03743,14,0,54.8
CUST-03744,11,0,52.5
CUST-03745,19,1,35.1
CUST-03746,14,8,47.3
CUST-03747,9,2,17.3
CUST-03748,25,2,52.7
CUST-03749,26,3,71.4
CUST-03750,11,1,27.9
CUST-03751,18,0,41.2
CUST-03752,5,0,54.9
CUST-03753,4,1,68.8
CUST-03754,18,0,43.3
CUST-03755,15,2,39.6
CUST-03756,25,5,20.5
CUST-03757,5,5,51.6
CUST-03758,19,5,80.6
CUST-03759,20,1,54.2
CUST-03760,13,1,49.7
CUST-03761,0,1,54.8
CUST-03762,0,1,49.8
CUST-03763,14,1,37.8
CUST-03764,6,2,62.3
CUST-03765,6,2,53.4
CUST-03766,11,1,50.3
CUST-03767,17,1,35.4
CUST-03768,11,2,69.6
CUST-03769,8,2,60.0
CUST-03770,24,2,41.7
CUST-03771,4,1,65.0
CUST-03772,24,3,42.5
CUST-03773,1,1,38.3
CUST-03774,26,0,38.6
CUST-03775,16,2,23.4
CUST-03776,8,0,57.1
CUST-03777,28,3,22.5
CUST-03778,20,2,31.6
CUST-03779,11,1,18.9
CUST-03780,20,0,48.7
CUST-03781,20,8,47.7
CUST-03782,18,2,45.1
CUST-03783,23,2,34.4
CUST-03784,17,2,32.4
CUST-03785,10,0,57.0
CUST-03786,2,2,41.7
CUST-03787,20,1,54.7
CUST-03788,18,1,36.7
CUST-03789,2,1,52.7
CUST-03790,10,1,69.5
CUST-03791,12,2,58.8
CUST-03792,6,1,43.8
CUST-03793,16,2,53.9
CUST-03794,5,0,46.4
CUST-03795,5,0,50.1
CUST-03796,10,2,45.1
CUST-03797,15,1,47.5
CUST-03798,2,2,53.2
CUST-03799,20,0,35.1
CUST-03800,20,1,34.8
CUST-03801,7,1,29.2
CUST-03802,13,0,26.0
CUST-03803,20,1,31.7
CUST-03804,25,1,52.4
CUST-03805,0,2,36.6
CUST-03806,5,2,57.7
CUST-03807,22,2,50.5
CUST-03808,6,1,20.5
CUST-03809,17,2,59.8
CUST-03810,21,1,62.2
CUST-03811,22,2,35.1
CUST-03812,16,2,56.3
CUST-03813,10,0,37.2
CUST-03814,13,0,51.5
CUST-03815,10,1,31.0
CUST-03816,12,2,23.1
CUST-03817,0,2,44.3
CUST-03818,12,1,48.1
CUST-03819,1,1,44.0
CUST-03820,11,2,32.2
CUST-03821,24,8,44.0
CUST-03822,23,1,54.0
CUST-03823,21,5,49.3
CUST-03824,8,0,52.7
CUST-03825,7,2,39.9
CUST-03826,18,2,67.6
CUST-03827,12,1,32.4
CUST-03828,7,0,57.3
CUST-03829,30,1,67.7
CUST-03830,9,2,57.2
CUST-03831,15,1,47.0
CUST-03832,5,0,42.1
CUST-03833,20,1,65.5
CUST-03834,22,1,28.7
CUST-03835,5,2,35.4
CUST-03836,9,0,44.0
CUST-03837,11,2,68.6
CUST-03838,23,1,55.7
CUST-03839,11,2,35.5
CUST-03840,16,8,45.3
CUST-03841,6,0,40.8
CUST-03842,4,2,39.4
CUST-03843,14,0,64.7
CUST-03844,17,1,29.4
CUST-03845,25,0,74.1
CUST-03846,29,1,62.4
CUST-03847,18,1,66.4
CUST-03848,12,2,43.1
CUST-03849,5,0,47.8
CUST-03850,14,1,28.5
CUST-03851,16,0,42.1
CUST-03852,27,2,57.4
CUST-03853,20,3,69.4
CUST-03854,21,1,33.4
CUST-03855,20,0,44.5
CUST-03856,3,8,47.7
CUST-03857,29,3,29.1
CUST-03858,28,0,58.9
CUST-03859,9,1,39.1
CUST-03860,23,2,47.1
CUST-03861,8,0,43.2
CUST-03862,8,1,38.2
CUST-03863,11,0,49.9
CUST-03864,5,2,46.8
CUST-03865,10,1,44.4
CUST-03866,18,1,39.1
CUST-03867,16,2,54.8
CUST-03868,15,1,74.8
CUST-03869,10,5,52.1
CUST-03870,20,1,64.9
CUST-03871,15,1,29.1
CUST-03872,18,0,52.4
CUST-03873,4,2,33.5
CUST-03874,5,2,27.8
CUST-03875,21,2,38.9
CUST-03876,15,1,67.9
CUST-03877,14,2,64.3
CUST-03878,26,2,53.6
CUST-03879,2,2,27.0
CUST-03880,21,1,47.1
CUST-03881,10,2,54.5
CUST-03882,24,5,52.6
CUST-03883,30,2,22.3
CUST-03884,5,0,36.6
CUST-03885,13,1,49.0
CUST-03886,3,2,58.0
CUST-03887,18,1,17.1
CUST-03888,1,1,47.6
CUST-03889,18,0,52.1
CUST-03890,0,5,62.7
CUST-03891,2,2,60.4
CUST-03892,3,8,58.7
CUST-03893,14,1,38.0
CUST-03894,12,2,21.4
CUST-03895,21,2,44.1
CUST-03896,4,8,65.0
CUST-03897,25,1,70.9
CUST-03898,12,1,60.7
CUST-03899,23,1,56.4
CUST-03900,25,3,55.7
CUST-03901,18,5,41.7
CUST-03902,17,2,48.0
CUST-03903,30,3,75.0
CUST-03904,11,1,35.9
CUST-03905,15,1,74.2
CUST-03906,19,2,45.2
CUST-03907,19,1,69.9
CUST-03908,16,5,28.9
CUST-03909,23,2,58.8
CUST-03910,2,8,38.9
CUST-03911,11,2,28.8
CUST-03912,15,2,53.3
CUST-03913,11,1,65.1
CUST-03914,3,1,37.3
CUST-03915,20,2,27.5
CUST-03916,18,2,48.6
CUST-03917,23,0,48.7
CUST-03918,9,1,58.2
CUST-03919,5,0,64.2
CUST-03920,4,1,49.1
CUST-03921,15,0,77.8
CUST-03922,13,1,53.4
CUST-03923,17,5,44.8
CUST-03924,0,8,25.8
CUST-03925,16,2,46.1
CUST-03926,17,0,45.0
CUST-03927,22,2,64.4
CUST-03928,15,2,56.9
CUST-03929,6,2,32.3
CUST-03930,11,2,52.6
CUST-03931,20,2,60.1
CUST-03932,6,1,72.9
CUST-03933,3,5,63.3
CUST-03934,21,8,61.4
CUST-03935,12,2,50.9
CUST-03936,4,8,55.8
CUST-03937,16,2,68.7
CUST-03938,9,0,30.0
CUST-03939,21,8,44.8
CUST-03940,15,5,38.4
CUST-03941,10,0,55.7
CUST-03942,8,1,68.5
CUST-03943,3,2,41.0
CUST-03944,23,1,14.1
CUST-03945,20,1,43.8
CUST-03946,6,1,63.7
CUST-03947,9,1,58.1
CUST-03948,18,2,56.4
CUST-03949,15,1,45.8
CUST-03950,6,0,30.8
CUST-03951,14,0,57.7
CUST-03952,12,1,37.5
CUST-03953,9,2,82.8
CUST-03954,17,1,58.6
CUST-03955,19,1,41.3
CUST-03956,7,2,40.8
CUST-03957,5,2,48.6
CUST-03958,12,1,46.4
CUST-03959,1,5,66.8
CUST-03960,20,0,52.8
CUST-03961,27,3,39.0
CUST-03962,0,2,78.4
CUST-03963,29,3,50.7
CUST-03964,21,2,61.5
CUST-03965,8,0,40.9
CUST-03966,7,2,55.4
CUST-03967,14,2,54.7
CUST-03968,12,1,21.7
CUST-03969,19,2,80.2
CUST-03970,16,0,69.4
CUST-03971,10,2,44.0
CUST-03972,7,2,33.5
CUST-03973,13,1,55.2
CUST-03974,5,0,51.3
CUST-03975,17,5,55.3
CUST-03976,16,1,52.9
CUST-03977,6,1,57.6
CUST-03978,19,1,71.7
CUST-03979,6,2,58.5
CUST-03980,5,5,34.3
CUST-03981,7,2,70.4
CUST-03982,23,1,74.6
CUST-03983,12,0,97.3
CUST-03984,0,2,33.1
CUST-03985,2,1,53.6
CUST-03986,8,0,18.8
CUST-03987,17,1,58.3
CUST-03988,12,5,41.8
CUST-03989,23,2,78.9
CUST-03990,12,1,38.4
CUST-03991,22,8,24.7
CUST-03992,14,2,42.9
CUST-03993,1,0,20.4
CUST-03994,8,2,61.3
CUST-03995,27,0,19.0
CUST-03996,16,2,50.4
CUST-03997,15,2,18.8
CUST-03998,4,0,45.2
CUST-03999,3,5,74.7
CUST-04000,22,1,55.4
CUST-04001,10,0,37.0
CUST-04002,19,0,49.5
CUST-04003,23,1,50.3
CUST-04004,21,1,57.1
CUST-04005,17,1,29.5
CUST-04006,5,0,58.9
CUST-04007,8,1,9.4
CUST-04008,19,2,40.6
CUST-04009,9,2,42.7
CUST-04010,19,5,59.5
CUST-04011,24,2,50.3
CUST-04012,27,1,28.9
CUST-04013,3,1,35.2
CUST-04014,15,5,53.0
CUST-04015,14,0,48.8
CUST-04016,18,1,41.3
CUST-04017,3,2,42.8
CUST-04018,17,2,60.4
CUST-04019,23,0,42.2
CUST-04020,1,8,48.7
CUST-04021,12,2,82.5
CUST-04022,16,0,28.6
CUST-04023,8,0,22.2
CUST-04024,17,0,61.8
CUST-04025,6,0,39.8
CUST-04026,9,2,45.2
CUST-04027,10,1,38.3
CUST-04028,8,1,46.1
CUST-04029,8,2,74.0
CUST-04030,22,8,62.0
CUST-04031,24,2,62.9
CUST-04032,18,8,28.8
CUST-04033,19,1,32.7
CUST-04034,9,0,7.4
CUST-04035,18,1,37.9
CUST-04036,28,2,64.4
CUST-04037,13,2,57.8
CUST-04038,26,0,46.7
CUST-04039,15,2,49.7
CUST-04040,11,1,39.7
CUST-04041,16,1,53.1
CUST-04042,18,0,61.5
CUST-04043,16,5,25.8
CUST-04044,16,1,54.5
CUST-04045,11,2,64.0
CUST-04046,20,1,43.8
CUST-04047,2,0,60.5
CUST-04048,10,2,92.2
CUST-04049,11,2,48.4
CUST-04050,7,0,55.9
CUST-04051,24,2,38.9
CUST-04052,11,1,52.7
CUST-04053,4,5,56.9
CUST-04054,18,2,52.9
CUST-04055,13,1,34.7
CUST-04056,29,1,53.1
CUST-04057,15,1,71.9
CUST-04058,15,1,56.7
CUST-04059,30,0,64.4
CUST-04060,27,2,46.4
CUST-04061,22,0,61.2
CUST-04062,8,0,54.2
CUST-04063,13,2,35.7
CUST-04064,13,0,54.8
CUST-04065,11,1,35.1
CUST-04066,25,1,40.5
CUST-04067,11,5,52.8
CUST-04068,14,2,54.5
CUST-04069,14,2,32.2
CUST-04070,28,0,65.8
CUST-04071,13,8,58.6
CUST-04072,20,8,39.4
CUST-04073,22,1,26.9
CUST-04074,11,0,47.8
CUST-04075,0,1,43.3
CUST-04076,14,0,51.7
CUST-04077,14,1,44.6
CUST-04078,5,5,19.9
CUST-04079,18,0,44.2
CUST-04080,12,2,45.4
CUST-04081,8,0,59.5
CUST-04082,14,1,39.5
CUST-04083,13,2,75.2
CUST-04084,22,0,21.3
CUST-04085,5,1,69.7
CUST-04086,16,1,46.6
CUST-04087,30,0,62.9
CUST-04088,15,0,51.2
CUST-04089,14,2,67.1
CUST-04090,7,0,44.2
CUST-04091,14,1,33.5
CUST-04092,7,1,71.3
CUST-04093,15,2,48.3
CUST-04094,5,0,53.3
CUST-04095,13,1,68.5
CUST-04096,11,8,34.5
CUST-04097,17,1,58.9
CUST-04098,18,2,41.2
CUST-04099,17,2,48.0
CUST-04100,5,2,51.1
CUST-04101,16,5,27.5
CUST-04102,12,2,38.3
CUST-04103,9,1,70.3
CUST-04104,10,2,63.3
CUST-04105,11,1,49.1
CUST-04106,12,2,53.6
CUST-04107,16,1,45.6
CUST-04108,26,3,70.3
CUST-04109,18,0,47.0
CUST-04110,10,1,53.5
CUST-04111,14,1,67.2
CUST-04112,13,1,38.3
CUST-04113,21,1,73.4
CUST-04114,21,2,27.0
CUST-04115,30,3,74.4
CUST-04116,18,1,44.4
CUST-04117,8,2,46.4
CUST-04118,6,1,21.6
CUST-04119,2,2,43.2
CUST-04120,19,2,34.4
CUST-04121,17,1,40.9
CUST-04122,24,2,47.9
CUST-04123,10,1,64.4
CUST-04124,5,2,53.1
CUST-04125,29,3,54.6
CUST-04126,4,5,33.6
CUST-04127,19,2,36.8
CUST-04128,18,1,77.0
CUST-04129,3,2,39.0
CUST-04130,26,0,74.8
CUST-04131,10,2,46.4
CUST-04132,21,8,50.0
CUST-04133,2,2,66.1
CUST-04134,20,1,69.1
CUST-04135,12,2,48.3
CUST-04136,13,0,44.2
CUST-04137,25,2,49.2
CUST-04138,20,1,55.1
CUST-04139,9,0,63.4
CUST-04140,28,1,50.1
CUST-04141,15,2,59.3
CUST-04142,28,2,74.6
CUST-04143,12,1,55.7
CUST-04144,18,0,54.7
CUST-04145,23,3,27.2
CUST-04146,1,0,10.5
CUST-04147,17,2,55.8
CUST-04148,5,2,48.6
CUST-04149,22,2,42.3
CUST-04150,27,3,53.7
CUST-04151,6,1,49.1
CUST-04152,5,1,66.9
CUST-04153,14,1,51.3
CUST-04154,13,2,38.8
CUST-04155,17,2,64.9
CUST-04156,3,5,46.7
CUST-04157,11,1,57.9
CUST-04158,19,0,42.8
CUST-04159,27,3,40.3
CUST-04160,9,1,51.3
CUST-04161,28,3,50.2
CUST-04162,20,2,57.2
CUST-04163,16,1,46.0
CUST-04164,19,5,22.5
CUST-04165,21,1,43.5
CUST-04166,13,1,61.9
CUST-04167,27,1,45.5
CUST-04168,0,1,46.3
CUST-04169,26,3,64.8
CUST-04170,19,2,39.3
CUST-04171,15,0,26.9
CUST-04172,0,5,47.6
CUST-04173,11,5,42.7
CUST-04174,18,0,35.5
CUST-04175,9,2,47.4
CUST-04176,15,1,57.4
CUST-04177,30,2,49.9
CUST-04178,10,1,54.6
CUST-04179,26,1,77.2
CUST-04180,5,2,44.9
CUST-04181,5,1,54.2
CUST-04182,11,1,42.4
CUST-04183,21,2,37.3
CUST-04184,17,2,41.2
CUST-04185,28,0,42.8
CUST-04186,27,1,55.4
CUST-04187,7,1,85.2
CUST-04188,18,1,39.3
CUST-04189,23,5,43.8
CUST-04190,24,1,49.1
CUST-04191,17,2,55.9
CUST-04192,5,2,54.0
CUST-04193,20,2,69.3
CUST-04194,12,1,13.6
CUST-04195,4,0,14.2
CUST-04196,19,2,42.6
CUST-04197,12,1,66.5
CUST-04198,7,0,26.5
CUST-04199,7,0,4.9
CUST-04200,20,1,58.6
CUST-04201,28,1,53.7
CUST-04202,15,1,33.6
CUST-04203,4,1,35.2
CUST-04204,5,0,35.5
CUST-04205,17,5,51.7
CUST-04206,16,0,40.6
CUST-04207,3,5,57.4
CUST-04208,7,0,7.2
CUST-04209,28,0,37.1
CUST-04210,16,1,33.1
CUST-04211,25,3,46.2
CUST-04212,16,0,41.9
CUST-04213,20,2,62.0
CUST-04214,19,5,22.1
CUST-04215,15,8,50.7
CUST-04216,21,2,58.4
CUST-04217,4,8,77.8
CUST-04218,11,2,42.8
CUST-04219,14,0,54.9
CUST-04220,28,0,22.9
CUST-04221,16,5,14.1
CUST-04222,17,1,62.7
CUST-04223,10,2,49.9
CUST-04224,16,2,67.7
CUST-04225,11,1,29.4
CUST-04226,12,1,57.8
CUST-04227,2,0,78.0
CUST-04228,2,1,56.3
CUST-04229,7,0,54.1
CUST-04230,14,0,50.1
CUST-04231,7,2,26.4
CUST-04232,18,0,70.3
CUST-04233,5,5,40.8
CUST-04234,19,2,57.6
CUST-04235,28,0,26.6
CUST-04236,8,2,32.3
CUST-04237,25,2,71.5
CUST-04238,7,2,44.8
CUST-04239,20,0,71.8
CUST-04240,17,2,48.8
CUST-04241,5,2,22.4
CUST-04242,13,2,63.4
CUST-04243,14,2,41.2
CUST-04244,12,1,60.5
CUST-04245,17,2,50.4
CUST-04246,22,8,26.9
CUST-04247,13,0,52.5
CUST-04248,1,5,82.9
CUST-04249,16,2,57.4
CUST-04250,1,2,49.1
CUST-04251,19,0,66.1
CUST-04252,20,1,53.2
CUST-04253,19,0,53.1
CUST-04254,7,1,33.6
CUST-04255,6,2,53.5
CUST-04256,22,0,65.5
CUST-04257,20,3,37.5
CUST-04258,5,2,71.4
CUST-04259,2,1,48.6
CUST-04260,27,2,36.7
CUST-04261,0,2,65.0
CUST-04262,15,0,45.7
CUST-04263,2,2,61.4
CUST-04264,14,2,45.6
CUST-04265,24,2,49.1
CUST-04266,5,1,57.4
CUST-04267,30,3,54.4
CUST-04268,21,0,20.1
CUST-04269,3,8,33.2
CUST-04270,24,1,63.9
CUST-04271,5,2,48.0
CUST-04272,8,1,42.1
CUST-04273,20,8,29.6
CUST-04274,5,8,33.8
CUST-04275,11,1,19.7
CUST-04276,9,1,48.5
CUST-04277,23,8,41.0
CUST-04278,20,8,35.5
CUST-04279,17,2,49.0
CUST-04280,22,1,55.5
CUST-04281,4,5,81.4
CUST-04282,30,2,27.3
CUST-04283,15,1,67.4
CUST-04284,5,2,64.6
CUST-04285,9,0,38.3
CUST-04286,15,1,53.0
CUST-04287,23,5,43.1
CUST-04288,5,1,52.8
CUST-04289,12,1,72.6
CUST-04290,15,1,59.1
CUST-04291,7,0,57.6
CUST-04292,25,1,43.5
CUST-04293,15,2,27.7
CUST-04294,20,2,46.9
CUST-04295,12,8,68.1
CUST-04296,14,2,27.1
CUST-04297,18,0,34.2
CUST-04298,13,8,51.9
CUST-04299,20,2,35.2
CUST-04300,5,2,38.1
CUST-04301,17,0,43.6
CUST-04302,10,1,29.5
CUST-04303,16,0,35.4
CUST-04304,13,1,60.6
CUST-04305,7,0,30.4
CUST-04306,9,1,26.0
CUST-04307,13,0,40.5
CUST-04308,15,1,61.0
CUST-04309,13,0,47.0
CUST-04310,1,8,43.0
CUST-04311,21,0,50.7
CUST-04312,19,0,23.8
CUST-04313,17,2,57.4
CUST-04314,21,1,55.8
CUST-04315,16,0,43.9
CUST-04316,6,1,65.1
CUST-04317,17,1,33.1
CUST-04318,6,0,66.9
CUST-04319,19,2,52.3
CUST-04320,9,2,45.0
CUST-04321,24,2,49.7
CUST-04322,28,1,48.4
CUST-04323,16,0,68.3
CUST-04324,16,8,33.8
CUST-04325,27,3,38.6
CUST-04326,7,0,65.5
CUST-04327,13,1,41.1
CUST-04328,18,2,63.5
CUST-04329,5,1,75.5
CUST-04330,13,1,44.0
CUST-04331,16,1,60.2
CUST-04332,13,2,32.7
CUST-04333,3,5,61.3
CUST-04334,28,1,53.0
CUST-04335,20,2,57.1
CUST-04336,19,1,40.3
CUST-04337,6,1,25.1
CUST-04338,13,1,57.5
CUST-04339,4,5,19.0
CUST-04340,8,1,45.2
CUST-04341,10,2,64.1
CUST-04342,18,8,52.9
CUST-04343,27,0,79.2
CUST-04344,24,1,65.4
CUST-04345,19,1,40.2
CUST-04346,21,0,50.4
CUST-04347,19,1,49.3
CUST-04348,13,1,26.3
CUST-04349,13,2,35.9
CUST-04350,16,0,41.6
CUST-04351,15,2,19.5
CUST-04352,13,1,50.7
CUST-04353,13,2,46.3
CUST-04354,16,2,24.9
CUST-04355,17,2,56.1
CUST-04356,21,8,60.7
CUST-04357,21,5,53.4
CUST-04358,21,8,45.1
CUST-04359,2,1,58.9
CUST-04360,16,1,60.2
CUST-04361,14,2,54.6
CUST-04362,8,1,37.6
CUST-04363,24,8,54.1
CUST-04364,20,2,67.9
CUST-04365,12,2,41.1
CUST-04366,15,1,81.5
CUST-04367,27,1,42.1
CUST-04368,6,1,50.5
CUST-04369,17,2,39.9
CUST-04370,5,1,53.3
CUST-04371,19,0,23.9
CUST-04372,29,3,41.8
CUST-04373,20,0,33.6
CUST-04374,20,1,52.0
CUST-04375,9,2,64.9
CUST-04376,17,2,59.7
CUST-04377,2,8,14.4
CUST-04378,27,3,80.6
CUST-04379,16,2,54.4
CUST-04380,11,1,38.4
CUST-04381,11,2,52.4
CUST-04382,12,0,52.6
CUST-04383,0,5,40.0
CUST-04384,4,8,53.0
CUST-04385,12,1,40.9
CUST-04386,5,5,43.9
CUST-04387,11,0,39.7
CUST-04388,30,0,28.5
CUST-04389,12,2,52.2
CUST-04390,21,2,58.8
CUST-04391,10,0,57.7
CUST-04392,18,2,62.3
CUST-04393,18,8,54.9
CUST-04394,22,1,42.0
CUST-04395,14,1,62.6
CUST-04396,21,1,29.6
CUST-04397,15,2,36.5
CUST-04398,20,0,35.5
CUST-04399,14,8,66.2
CUST-04400,22,8,64.1
CUST-04401,18,2,57.3
CUST-04402,11,1,66.1
CUST-04403,19,2,36.8
CUST-04404,3,0,55.2
CUST-04405,15,0,48.1
CUST-04406,8,2,62.7
CUST-04407,18,2,48.3
CUST-04408,18,2,44.2
CUST-04409,26,2,58.1
CUST-04410,13,0,63.1
CUST-04411,15,0,40.0
CUST-04412,8,0,49.1
CUST-04413,4,0,34.1
CUST-04414,14,1,12.5
CUST-04415,5,2,53.0
CUST-04416,13,2,59.1
CUST-04417,17,1,53.9
CUST-04418,23,1,20.8
CUST-04419,23,1,44.7
CUST-04420,6,0,16.7
CUST-04421,11,2,70.5
CUST-04422,3,1,33.7
CUST-04423,3,5,68.8
CUST-04424,7,2,64.2
CUST-04425,12,2,36.5
CUST-04426,6,1,33.0
CUST-04427,2,5,55.3
CUST-04428,24,8,37.3
CUST-04429,16,0,51.5
CUST-04430,9,1,42.8
CUST-04431,19,0,23.3
CUST-04432,5,1,16.5
CUST-04433,25,1,53.4
CUST-04434,9,0,41.6
CUST-04435,5,2,41.7
CUST-04436,18,2,60.4
CUST-04437,12,2,67.6
CUST-04438,28,1,45.9
CUST-04439,3,2,44.9
CUST-04440,7,1,57.5
CUST-04441,17,1,29.6
CUST-04442,5,5,53.3
CUST-04443,7,0,58.3
CUST-04444,20,1,60.2
CUST-04445,29,3,20.9
CUST-04446,29,2,38.6
CUST-04447,7,1,36.8
CUST-04448,21,1,51.5
CUST-04449,5,0,57.2
CUST-04450,7,1,72.5
CUST-04451,15,0,42.6
CUST-04452,13,2,42.5
CUST-04453,22,5,67.2
CUST-04454,1,3,54.4
CUST-04455,19,2,69.0
CUST-04456,12,1,54.3
CUST-04457,6,0,32.6
CUST-04458,18,2,30.0
CUST-04459,25,2,26.7
CUST-04460,8,1,59.9
CUST-04461,6,1,67.8
CUST-04462,16,8,77.7
CUST-04463,2,8,62.6
CUST-04464,19,0,67.4
CUST-04465,21,8,41.3
CUST-04466,25,1,32.7
CUST-04467,6,0,62.8
CUST-04468,26,3,56.3
CUST-04469,16,1,51.6
CUST-04470,19,2,55.8
CUST-04471,11,2,54.8
CUST-04472,5,2,69.3
CUST-04473,18,5,69.4
CUST-04474,3,1,58.2
CUST-04475,15,5,62.7
CUST-04476,21,3,57.7
CUST-04477,3,1,43.1
CUST-04478,29,3,61.3
CUST-04479,11,2,29.1
CUST-04480,22,3,65.8
CUST-04481,10,2,32.1
CUST-04482,12,8,54.3
CUST-04483,12,1,37.3
CUST-04484,18,2,58.3
CUST-04485,15,1,49.5
CUST-04486,1,0,26.1
CUST-04487,3,8,56.3
CUST-04488,22,8,41.3
CUST-04489,30,1,63.2
CUST-04490,9,1,50.0
CUST-04491,15,1,55.9
CUST-04492,20,1,35.6
CUST-04493,22,1,41.2
CUST-04494,15,2,43.1
CUST-04495,12,1,62.9
CUST-04496,24,0,75.2
CUST-04497,9,1,37.9
CUST-04498,19,0,66.2
CUST-04499,25,1,17.5
CUST-04500,18,2,32.1
CUST-04501,0,2,35.6
CUST-04502,9,2,29.7
CUST-04503,4,0,26.2
CUST-04504,28,2,56.2
CUST-04505,9,0,46.8
CUST-04506,20,2,55.7
CUST-04507,23,3,60.4
CUST-04508,15,1,54.0
CUST-04509,15,5,59.9
CUST-04510,17,2,49.0
CUST-04511,12,0,32.2
CUST-04512,5,2,65.9
CUST-04513,6,0,41.2
CUST-04514,7,1,36.0
CUST-04515,10,2,47.3
CUST-04516,25,1,36.3
CUST-04517,7,1,43.7
CUST-04518,3,5,55.2
CUST-04519,15,1,55.2
CUST-04520,16,0,36.5
CUST-04521,18,2,42.7
CUST-04522,2,1,66.1
CUST-04523,11,2,57.4
CUST-04524,5,2,81.1
CUST-04525,10,2,67.7
CUST-04526,1,8,67.2
CUST-04527,7,1,29.2
CUST-04528,13,2,61.5
CUST-04529,4,0,49.2
CUST-04530,20,2,41.7
CUST-04531,0,0,52.5
CUST-04532,9,2,64.2
CUST-04533,17,1,57.5
CUST-04534,20,3,36.8
CUST-04535,25,8,61.1
CUST-04536,13,2,40.4
CUST-04537,25,2,53.3
CUST-04538,0,0,45.4
CUST-04539,25,3,46.7
CUST-04540,8,2,61.5
CUST-04541,24,1,34.4
CUST-04542,18,0,79.2
CUST-04543,7,2,22.7
CUST-04544,3,5,41.0
CUST-04545,23,1,55.6
CUST-04546,13,0,58.8
CUST-04547,20,1,48.5
CUST-04548,25,2,49.1
CUST-04549,25,3,56.2
CUST-04550,14,1,46.5
CUST-04551,11,5,70.9
CUST-04552,17,2,62.6
CUST-04553,4,1,63.1
CUST-04554,4,0,35.5
CUST-04555,7,2,48.8
CUST-04556,20,0,45.5
CUST-04557,17,0,34.9
CUST-04558,4,5,55.4
CUST-04559,12,0,41.9
CUST-04560,12,1,59.8
CUST-04561,6,2,33.9
CUST-04562,3,1,75.8
CUST-04563,17,0,36.6
CUST-04564,15,1,53.3
CUST-04565,20,0,61.9
CUST-04566,17,1,41.4
CUST-04567,13,2,62.8
CUST-04568,12,0,31.6
CUST-04569,29,2,71.8
CUST-04570,20,2,50.2
CUST-04571,21,1,41.1
CUST-04572,5,5,45.5
CUST-04573,12,2,62.1
CUST-04574,11,2,41.2
CUST-04575,11,2,38.8
CUST-04576,19,2,46.7
CUST-04577,12,1,32.3
CUST-04578,11,2,77.3
CUST-04579,12,2,41.5
CUST-04580,11,2,62.5
CUST-04581,13,1,53.1
CUST-04582,14,0,35.2
CUST-04583,10,2,49.9
CUST-04584,25,1,61.8
CUST-04585,12,2,47.2
CUST-04586,8,2,67.9
CUST-04587,12,1,65.3
CUST-04588,3,2,63.8
CUST-04589,9,0,43.1
CUST-04590,5,1,33.8
CUST-04591,24,1,40.8
CUST-04592,6,1,52.9
CUST-04593,9,0,58.2
CUST-04594,5,0,17.4
CUST-04595,15,1,49.9
CUST-04596,13,2,52.4
CUST-04597,14,1,45.8
CUST-04598,0,5,69.4
CUST-04599,21,1,56.3
CUST-04600,6,0,69.7
CUST-04601,12,1,46.8
CUST-04602,21,5,64.1
CUST-04603,12,2,74.5
CUST-04604,7,1,69.7
CUST-04605,25,0,33.6
CUST-04606,25,2,46.2
CUST-04607,18,1,44.8
CUST-04608,9,2,57.3
CUST-04609,18,0,60.3
CUST-04610,16,0,37.4
CUST-04611,3,1,51.0
CUST-04612,0,0,19.7
CUST-04613,17,2,71.6
CUST-04614,18,2,42.3
CUST-04615,14,0,50.8
CUST-04616,5,1,45.4
CUST-04617,2,5,67.2
CUST-04618,13,2,7.4
CUST-04619,25,2,49.8
CUST-04620,5,2,48.4
CUST-04621,8,0,43.2
CUST-04622,3,5,75.9
CUST-04623,25,0,36.7
CUST-04624,22,2,61.6
CUST-04625,25,1,55.3
CUST-04626,9,1,68.9
CUST-04627,8,0,40.0
CUST-04628,27,2,39.0
CUST-04629,16,0,66.4
CUST-04630,12,2,56.4
CUST-04631,4,1,26.8
CUST-04632,16,2,41.9
CUST-04633,11,1,55.8
CUST-04634,26,2,62.6
CUST-04635,22,8,39.8
CUST-04636,12,2,6.3
CUST-04637,2,1,57.8
CUST-04638,16,1,31.7
CUST-04639,12,1,19.7
CUST-04640,19,0,7.5
CUST-04641,20,0,62.2
CUST-04642,1,8,51.9
CUST-04643,25,5,46.6
CUST-04644,8,0,70.8
CUST-04645,15,2,59.6
CUST-04646,20,1,74.2
CUST-04647,9,0,29.1
CUST-04648,14,1,49.5
CUST-04649,15,0,25.7
CUST-04650,30,0,46.6
CUST-04651,29,1,46.3
CUST-04652,12,1,59.4
CUST-04653,0,1,50.7
